Bioregion,Year,Type,Area_ha,Binary
Warren,1961,PB,21,PB
Warren,1961,PB,22,PB
Warren,1961,PB,22,PB
Warren,1961,PB,23,PB
Warren,1961,999,23,WF
Warren,1961,PB,23,PB
Warren,1961,PB,26,PB
Warren,1961,PB,26,PB
Warren,1961,PB,27,PB
Warren,1961,WF,28,WF
Warren,1961,PB,29,PB
Warren,1961,WF,30,WF
Warren,1961,PB,30,PB
Warren,1961,PB,30,PB
Warren,1961,WF,31,WF
Warren,1961,PB,31,PB
Warren,1961,WF,31,WF
Warren,1961,PB,31,PB
Warren,1961,WF,32,WF
Warren,1961,PB,32,PB
Warren,1961,PB,32,PB
Warren,1961,PB,33,PB
Warren,1961,PB,33,PB
Warren,1961,PB,34,PB
Warren,1961,PB,34,PB
Warren,1961,999,34,WF
Warren,1961,PB,34,PB
Warren,1961,PB,36,PB
Warren,1961,999,36,WF
Warren,1961,PB,37,PB
Warren,1961,PB,39,PB
Warren,1961,PB,40,PB
Warren,1961,999,41,WF
Warren,1961,PB,41,PB
Warren,1961,PB,41,PB
Warren,1961,999,42,WF
Warren,1961,PB,42,PB
Warren,1961,PB,42,PB
Warren,1961,PB,43,PB
Warren,1961,PB,44,PB
Warren,1961,PB,45,PB
Warren,1961,PB,47,PB
Warren,1961,WF,48,WF
Warren,1961,PB,49,PB
Warren,1961,999,49,WF
Warren,1961,PB,49,PB
Warren,1961,999,50,WF
Warren,1961,PB,52,PB
Warren,1961,PB,52,PB
Warren,1961,PB,54,PB
Warren,1961,PB,55,PB
Warren,1961,PB,55,PB
Warren,1961,PB,57,PB
Warren,1961,999,58,WF
Warren,1961,PB,61,PB
Warren,1961,PB,61,PB
Warren,1961,PB,61,PB
Warren,1961,PB,63,PB
Warren,1961,999,63,WF
Warren,1961,PB,63,PB
Warren,1961,PB,63,PB
Warren,1961,WF,64,WF
Warren,1961,PB,66,PB
Warren,1961,PB,67,PB
Warren,1961,PB,69,PB
Warren,1961,PB,70,PB
Warren,1961,PB,70,PB
Warren,1961,PB,72,PB
Warren,1961,999,72,WF
Warren,1961,WF,73,WF
Warren,1961,PB,75,PB
Warren,1961,PB,76,PB
Warren,1961,PB,76,PB
Warren,1961,999,76,WF
Warren,1961,PB,79,PB
Warren,1961,PB,80,PB
Warren,1961,999,81,WF
Warren,1961,PB,81,PB
Warren,1961,WF,82,WF
Warren,1961,PB,83,PB
Warren,1961,WF,84,WF
Warren,1961,WF,86,WF
Warren,1961,PB,86,PB
Warren,1961,PB,89,PB
Warren,1961,PB,91,PB
Warren,1961,PB,92,PB
Warren,1961,PB,93,PB
Warren,1961,WF,95,WF
Warren,1961,999,97,WF
Warren,1961,PB,100,PB
Warren,1961,PB,100,PB
Warren,1961,PB,102,PB
Warren,1961,PB,102,PB
Warren,1961,PB,104,PB
Warren,1961,WF,105,WF
Warren,1961,999,107,WF
Warren,1961,PB,109,PB
Warren,1961,999,110,WF
Warren,1961,999,112,WF
Warren,1961,999,113,WF
Warren,1961,PB,114,PB
Warren,1961,PB,115,PB
Warren,1961,PB,115,PB
Warren,1961,PB,116,PB
Warren,1961,PB,120,PB
Warren,1961,WF,126,WF
Warren,1961,PB,128,PB
Warren,1961,PB,130,PB
Warren,1961,PB,130,PB
Warren,1961,PB,136,PB
Warren,1961,PB,137,PB
Warren,1961,PB,141,PB
Warren,1961,PB,143,PB
Warren,1961,PB,144,PB
Warren,1961,999,147,WF
Warren,1961,PB,148,PB
Warren,1961,PB,151,PB
Warren,1961,PB,153,PB
Warren,1961,PB,154,PB
Warren,1961,999,156,WF
Warren,1961,PB,157,PB
Warren,1961,PB,160,PB
Warren,1961,PB,173,PB
Warren,1961,PB,174,PB
Warren,1961,PB,180,PB
Warren,1961,PB,182,PB
Warren,1961,PB,186,PB
Warren,1961,PB,188,PB
Warren,1961,PB,191,PB
Warren,1961,PB,195,PB
Warren,1961,PB,205,PB
Warren,1961,PB,208,PB
Warren,1961,PB,211,PB
Warren,1961,WF,218,WF
Warren,1961,PB,221,PB
Warren,1961,PB,225,PB
Warren,1961,PB,226,PB
Warren,1961,PB,228,PB
Warren,1961,PB,233,PB
Warren,1961,PB,233,PB
Warren,1961,PB,235,PB
Warren,1961,PB,244,PB
Warren,1961,PB,248,PB
Warren,1961,PB,253,PB
Warren,1961,PB,256,PB
Warren,1961,PB,258,PB
Warren,1961,WF,266,WF
Warren,1961,PB,266,PB
Warren,1961,PB,303,PB
Warren,1961,PB,304,PB
Warren,1961,WF,330,WF
Warren,1961,PB,344,PB
Warren,1961,PB,345,PB
Warren,1961,PB,351,PB
Warren,1961,PB,361,PB
Warren,1961,999,376,WF
Warren,1961,999,387,WF
Warren,1961,PB,391,PB
Warren,1961,PB,397,PB
Warren,1961,PB,401,PB
Warren,1961,PB,433,PB
Warren,1961,PB,437,PB
Warren,1961,PB,440,PB
Warren,1961,PB,449,PB
Warren,1961,PB,475,PB
Warren,1961,PB,475,PB
Warren,1961,WF,482,WF
Warren,1961,PB,482,PB
Warren,1961,PB,483,PB
Warren,1961,PB,519,PB
Warren,1961,PB,535,PB
Warren,1961,PB,541,PB
Warren,1961,PB,564,PB
Warren,1961,PB,590,PB
Warren,1961,PB,595,PB
Warren,1961,PB,602,PB
Warren,1961,PB,606,PB
Warren,1961,PB,619,PB
Warren,1961,PB,632,PB
Warren,1961,PB,641,PB
Warren,1961,PB,681,PB
Warren,1961,PB,775,PB
Warren,1961,PB,810,PB
Warren,1961,PB,849,PB
Warren,1961,PB,861,PB
Warren,1961,PB,868,PB
Warren,1961,PB,869,PB
Warren,1961,999,878,WF
Warren,1961,PB,930,PB
Warren,1961,PB,945,PB
Warren,1961,PB,1040,PB
Warren,1961,PB,1071,PB
Warren,1961,PB,1130,PB
Warren,1961,PB,1163,PB
Warren,1961,PB,1181,PB
Warren,1961,PB,1200,PB
Warren,1961,PB,1230,PB
Warren,1961,PB,1377,PB
Warren,1961,PB,1528,PB
Warren,1961,999,1589,WF
Warren,1961,WF,1996,WF
Warren,1961,PB,2199,PB
Warren,1961,PB,2325,PB
Warren,1961,PB,2355,PB
Warren,1961,PB,3211,PB
Warren,1961,PB,3348,PB
Warren,1961,WF,4412,WF
Warren,1961,WF,5572,WF
Warren,1961,WF,6042,WF
Warren,1961,WF,6871,WF
Warren,1961,PB,6975,PB
Warren,1961,WF,7480,WF
Warren,1961,WF,8129,WF
Warren,1961,WF,9268,WF
Warren,1961,WF,10344,WF
Warren,1961,WF,17359,WF
Warren,1961,WF,24552,WF
Warren,1961,WF,39615,WF
Jarrah Forest,1962,PB,0,PB
Jarrah Forest,1962,PL,0,PB
Jarrah Forest,1962,PL,0,PB
Jarrah Forest,1962,PL,0,PB
Jarrah Forest,1962,PL,0,PB
Jarrah Forest,1962,PL,0,PB
Jarrah Forest,1962,PL,0,PB
Jarrah Forest,1962,WF,1,WF
Jarrah Forest,1962,WF,1,WF
Jarrah Forest,1962,WF,1,WF
Jarrah Forest,1962,WF,1,WF
Jarrah Forest,1962,WF,1,WF
Jarrah Forest,1962,WF,1,WF
Jarrah Forest,1962,WF,1,WF
Jarrah Forest,1962,WF,1,WF
Jarrah Forest,1962,WF,1,WF
Jarrah Forest,1962,WF,1,WF
Jarrah Forest,1962,WF,1,WF
Jarrah Forest,1962,WF,1,WF
Jarrah Forest,1962,WF,1,WF
Jarrah Forest,1962,WF,1,WF
Jarrah Forest,1962,WF,1,WF
Jarrah Forest,1962,WF,1,WF
Jarrah Forest,1962,WF,1,WF
Jarrah Forest,1962,PB,1,PB
Jarrah Forest,1962,PB,1,PB
Jarrah Forest,1962,PL,1,PB
Jarrah Forest,1962,PL,1,PB
Jarrah Forest,1962,PL,1,PB
Jarrah Forest,1962,PL,1,PB
Jarrah Forest,1962,PL,1,PB
Jarrah Forest,1962,PL,1,PB
Jarrah Forest,1962,PL,1,PB
Jarrah Forest,1962,PL,1,PB
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,PB,2,PB
Jarrah Forest,1962,PB,2,PB
Jarrah Forest,1962,PB,2,PB
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,PB,2,PB
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,WF,2,WF
Jarrah Forest,1962,PB,2,PB
Jarrah Forest,1962,PL,2,PB
Jarrah Forest,1962,PL,2,PB
Jarrah Forest,1962,PL,2,PB
Jarrah Forest,1962,PL,2,PB
Jarrah Forest,1962,WF,3,WF
Jarrah Forest,1962,WF,3,WF
Jarrah Forest,1962,PB,3,PB
Jarrah Forest,1962,WF,3,WF
Jarrah Forest,1962,PB,3,PB
Jarrah Forest,1962,WF,3,WF
Jarrah Forest,1962,WF,3,WF
Jarrah Forest,1962,WF,3,WF
Jarrah Forest,1962,WF,3,WF
Jarrah Forest,1962,WF,3,WF
Jarrah Forest,1962,WF,3,WF
Jarrah Forest,1962,PB,3,PB
Jarrah Forest,1962,PB,3,PB
Jarrah Forest,1962,PB,3,PB
Jarrah Forest,1962,WF,3,WF
Jarrah Forest,1962,PB,3,PB
Jarrah Forest,1962,PL,3,PB
Jarrah Forest,1962,PL,3,PB
Jarrah Forest,1962,PL,3,PB
Jarrah Forest,1962,PL,3,PB
Jarrah Forest,1962,PL,3,PB
Jarrah Forest,1962,PL,3,PB
Jarrah Forest,1962,WF,4,WF
Jarrah Forest,1962,PB,4,PB
Jarrah Forest,1962,PB,4,PB
Jarrah Forest,1962,PB,4,PB
Jarrah Forest,1962,PB,4,PB
Jarrah Forest,1962,WF,4,WF
Jarrah Forest,1962,WF,4,WF
Jarrah Forest,1962,WF,4,WF
Jarrah Forest,1962,PB,4,PB
Jarrah Forest,1962,PB,4,PB
Jarrah Forest,1962,WF,4,WF
Jarrah Forest,1962,PB,4,PB
Jarrah Forest,1962,PB,4,PB
Jarrah Forest,1962,PL,4,PB
Jarrah Forest,1962,PL,4,PB
Jarrah Forest,1962,PL,4,PB
Jarrah Forest,1962,PB,5,PB
Jarrah Forest,1962,WF,5,WF
Jarrah Forest,1962,WF,5,WF
Jarrah Forest,1962,WF,5,WF
Jarrah Forest,1962,PB,5,PB
Jarrah Forest,1962,PB,5,PB
Jarrah Forest,1962,PB,5,PB
Jarrah Forest,1962,WF,5,WF
Jarrah Forest,1962,PB,5,PB
Jarrah Forest,1962,PB,5,PB
Jarrah Forest,1962,PB,5,PB
Jarrah Forest,1962,PB,6,PB
Jarrah Forest,1962,WF,6,WF
Jarrah Forest,1962,WF,6,WF
Jarrah Forest,1962,WF,6,WF
Jarrah Forest,1962,WF,6,WF
Jarrah Forest,1962,WF,6,WF
Jarrah Forest,1962,PB,6,PB
Jarrah Forest,1962,WF,6,WF
Jarrah Forest,1962,PB,6,PB
Jarrah Forest,1962,PB,6,PB
Jarrah Forest,1962,WF,6,WF
Jarrah Forest,1962,WF,7,WF
Jarrah Forest,1962,PB,7,PB
Jarrah Forest,1962,PB,7,PB
Jarrah Forest,1962,PB,7,PB
Jarrah Forest,1962,WF,7,WF
Jarrah Forest,1962,PB,7,PB
Jarrah Forest,1962,PB,7,PB
Jarrah Forest,1962,WF,7,WF
Jarrah Forest,1962,WF,7,WF
Jarrah Forest,1962,WF,7,WF
Jarrah Forest,1962,PB,7,PB
Jarrah Forest,1962,PB,7,PB
Jarrah Forest,1962,PB,8,PB
Jarrah Forest,1962,WF,8,WF
Jarrah Forest,1962,PB,8,PB
Jarrah Forest,1962,WF,8,WF
Jarrah Forest,1962,PB,8,PB
Jarrah Forest,1962,PB,8,PB
Jarrah Forest,1962,PB,8,PB
Jarrah Forest,1962,PB,8,PB
Jarrah Forest,1962,PB,8,PB
Jarrah Forest,1962,PB,8,PB
Jarrah Forest,1962,PB,8,PB
Jarrah Forest,1962,WF,9,WF
Jarrah Forest,1962,PB,9,PB
Jarrah Forest,1962,PB,9,PB
Jarrah Forest,1962,WF,9,WF
Jarrah Forest,1962,PB,9,PB
Jarrah Forest,1962,WF,9,WF
Jarrah Forest,1962,PB,9,PB
Jarrah Forest,1962,PB,9,PB
Jarrah Forest,1962,PL,9,PB
Jarrah Forest,1962,WF,10,WF
Jarrah Forest,1962,WF,10,WF
Jarrah Forest,1962,WF,10,WF
Jarrah Forest,1962,PB,10,PB
Jarrah Forest,1962,PB,10,PB
Jarrah Forest,1962,PB,10,PB
Jarrah Forest,1962,WF,10,WF
Jarrah Forest,1962,PB,10,PB
Jarrah Forest,1962,WF,11,WF
Jarrah Forest,1962,WF,11,WF
Jarrah Forest,1962,PB,11,PB
Jarrah Forest,1962,PB,11,PB
Jarrah Forest,1962,PB,11,PB
Jarrah Forest,1962,WF,11,WF
Jarrah Forest,1962,999,11,WF
Jarrah Forest,1962,PB,11,PB
Jarrah Forest,1962,WF,12,WF
Jarrah Forest,1962,PB,12,PB
Jarrah Forest,1962,999,12,WF
Jarrah Forest,1962,999,12,WF
Jarrah Forest,1962,PB,13,PB
Jarrah Forest,1962,WF,13,WF
Jarrah Forest,1962,PB,13,PB
Jarrah Forest,1962,PB,13,PB
Jarrah Forest,1962,WF,13,WF
Jarrah Forest,1962,WF,13,WF
Jarrah Forest,1962,WF,13,WF
Jarrah Forest,1962,PB,13,PB
Jarrah Forest,1962,WF,14,WF
Jarrah Forest,1962,PB,14,PB
Jarrah Forest,1962,WF,14,WF
Jarrah Forest,1962,PB,14,PB
Jarrah Forest,1962,PB,14,PB
Jarrah Forest,1962,PB,15,PB
Jarrah Forest,1962,WF,15,WF
Jarrah Forest,1962,WF,15,WF
Jarrah Forest,1962,PB,15,PB
Jarrah Forest,1962,PB,16,PB
Jarrah Forest,1962,WF,16,WF
Jarrah Forest,1962,WF,16,WF
Jarrah Forest,1962,WF,16,WF
Jarrah Forest,1962,999,16,WF
Jarrah Forest,1962,PB,16,PB
Jarrah Forest,1962,WF,17,WF
Jarrah Forest,1962,WF,17,WF
Jarrah Forest,1962,PB,17,PB
Jarrah Forest,1962,PB,17,PB
Jarrah Forest,1962,WF,18,WF
Jarrah Forest,1962,WF,18,WF
Jarrah Forest,1962,PB,18,PB
Jarrah Forest,1962,PB,18,PB
Jarrah Forest,1962,WF,18,WF
Jarrah Forest,1962,PB,18,PB
Jarrah Forest,1962,PB,18,PB
Jarrah Forest,1962,PB,19,PB
Jarrah Forest,1962,WF,19,WF
Jarrah Forest,1962,WF,19,WF
Jarrah Forest,1962,WF,19,WF
Jarrah Forest,1962,PB,19,PB
Jarrah Forest,1962,WF,19,WF
Jarrah Forest,1962,PB,19,PB
Jarrah Forest,1962,PB,19,PB
Jarrah Forest,1962,PB,19,PB
Jarrah Forest,1962,WF,20,WF
Jarrah Forest,1962,WF,20,WF
Jarrah Forest,1962,WF,20,WF
Jarrah Forest,1962,PB,20,PB
Jarrah Forest,1962,PB,20,PB
Jarrah Forest,1962,PB,21,PB
Jarrah Forest,1962,PB,22,PB
Jarrah Forest,1962,999,22,WF
Jarrah Forest,1962,PB,23,PB
Jarrah Forest,1962,PB,23,PB
Jarrah Forest,1962,PB,23,PB
Jarrah Forest,1962,PB,23,PB
Jarrah Forest,1962,WF,24,WF
Jarrah Forest,1962,WF,24,WF
Jarrah Forest,1962,PB,24,PB
Jarrah Forest,1962,WF,24,WF
Jarrah Forest,1962,PB,24,PB
Jarrah Forest,1962,PB,24,PB
Jarrah Forest,1962,PB,24,PB
Jarrah Forest,1962,PB,24,PB
Jarrah Forest,1962,PB,25,PB
Jarrah Forest,1962,PB,25,PB
Jarrah Forest,1962,WF,26,WF
Jarrah Forest,1962,WF,26,WF
Jarrah Forest,1962,PB,26,PB
Jarrah Forest,1962,WF,26,WF
Jarrah Forest,1962,PB,26,PB
Jarrah Forest,1962,PB,26,PB
Jarrah Forest,1962,PB,27,PB
Jarrah Forest,1962,PB,27,PB
Jarrah Forest,1962,PB,27,PB
Jarrah Forest,1962,999,27,WF
Jarrah Forest,1962,PB,28,PB
Jarrah Forest,1962,PB,28,PB
Jarrah Forest,1962,PB,28,PB
Jarrah Forest,1962,PB,28,PB
Jarrah Forest,1962,PB,28,PB
Jarrah Forest,1962,WF,29,WF
Jarrah Forest,1962,PB,29,PB
Jarrah Forest,1962,PB,29,PB
Jarrah Forest,1962,PB,29,PB
Jarrah Forest,1962,PB,29,PB
Jarrah Forest,1962,PB,30,PB
Jarrah Forest,1962,PB,30,PB
Jarrah Forest,1962,PB,30,PB
Jarrah Forest,1962,999,30,WF
Jarrah Forest,1962,WF,31,WF
Jarrah Forest,1962,PB,32,PB
Jarrah Forest,1962,PB,32,PB
Jarrah Forest,1962,PB,32,PB
Jarrah Forest,1962,PB,32,PB
Jarrah Forest,1962,999,32,WF
Jarrah Forest,1962,WF,33,WF
Jarrah Forest,1962,PB,33,PB
Jarrah Forest,1962,PB,33,PB
Jarrah Forest,1962,PB,34,PB
Jarrah Forest,1962,999,34,WF
Jarrah Forest,1962,PB,34,PB
Jarrah Forest,1962,PB,35,PB
Jarrah Forest,1962,PB,35,PB
Jarrah Forest,1962,WF,35,WF
Jarrah Forest,1962,PB,35,PB
Jarrah Forest,1962,PB,35,PB
Jarrah Forest,1962,PB,35,PB
Jarrah Forest,1962,WF,36,WF
Jarrah Forest,1962,999,36,WF
Jarrah Forest,1962,PB,36,PB
Jarrah Forest,1962,PB,36,PB
Jarrah Forest,1962,WF,37,WF
Jarrah Forest,1962,PB,37,PB
Jarrah Forest,1962,PB,37,PB
Jarrah Forest,1962,PB,37,PB
Jarrah Forest,1962,999,38,WF
Jarrah Forest,1962,PB,38,PB
Jarrah Forest,1962,PB,38,PB
Jarrah Forest,1962,PB,39,PB
Jarrah Forest,1962,WF,40,WF
Jarrah Forest,1962,WF,40,WF
Jarrah Forest,1962,WF,40,WF
Jarrah Forest,1962,WF,40,WF
Jarrah Forest,1962,PB,40,PB
Jarrah Forest,1962,PB,41,PB
Jarrah Forest,1962,PB,42,PB
Jarrah Forest,1962,WF,42,WF
Jarrah Forest,1962,PB,42,PB
Jarrah Forest,1962,PB,42,PB
Jarrah Forest,1962,PB,42,PB
Jarrah Forest,1962,PB,42,PB
Jarrah Forest,1962,PB,43,PB
Jarrah Forest,1962,PB,43,PB
Jarrah Forest,1962,PB,43,PB
Jarrah Forest,1962,PB,43,PB
Jarrah Forest,1962,PB,43,PB
Jarrah Forest,1962,PB,43,PB
Jarrah Forest,1962,PB,43,PB
Jarrah Forest,1962,WF,44,WF
Jarrah Forest,1962,PB,44,PB
Jarrah Forest,1962,PB,45,PB
Jarrah Forest,1962,WF,46,WF
Jarrah Forest,1962,PB,46,PB
Jarrah Forest,1962,PB,46,PB
Jarrah Forest,1962,PB,46,PB
Jarrah Forest,1962,PB,47,PB
Jarrah Forest,1962,PB,47,PB
Jarrah Forest,1962,PB,47,PB
Jarrah Forest,1962,PB,47,PB
Jarrah Forest,1962,PB,47,PB
Jarrah Forest,1962,WF,48,WF
Jarrah Forest,1962,WF,48,WF
Jarrah Forest,1962,PB,48,PB
Jarrah Forest,1962,PB,48,PB
Jarrah Forest,1962,PB,48,PB
Jarrah Forest,1962,PB,48,PB
Jarrah Forest,1962,PB,49,PB
Jarrah Forest,1962,WF,50,WF
Jarrah Forest,1962,PB,50,PB
Jarrah Forest,1962,PB,50,PB
Jarrah Forest,1962,PB,51,PB
Jarrah Forest,1962,PB,51,PB
Jarrah Forest,1962,PB,51,PB
Jarrah Forest,1962,PB,52,PB
Jarrah Forest,1962,PB,52,PB
Jarrah Forest,1962,PB,54,PB
Jarrah Forest,1962,PB,54,PB
Jarrah Forest,1962,PB,55,PB
Jarrah Forest,1962,PB,55,PB
Jarrah Forest,1962,PB,55,PB
Jarrah Forest,1962,PB,55,PB
Jarrah Forest,1962,PB,56,PB
Jarrah Forest,1962,999,56,WF
Jarrah Forest,1962,WF,57,WF
Jarrah Forest,1962,WF,57,WF
Jarrah Forest,1962,PB,57,PB
Jarrah Forest,1962,WF,57,WF
Jarrah Forest,1962,PB,58,PB
Jarrah Forest,1962,PB,58,PB
Jarrah Forest,1962,PB,58,PB
Jarrah Forest,1962,PB,58,PB
Jarrah Forest,1962,PB,58,PB
Jarrah Forest,1962,PB,58,PB
Jarrah Forest,1962,PB,58,PB
Jarrah Forest,1962,WF,59,WF
Jarrah Forest,1962,PB,59,PB
Jarrah Forest,1962,PB,60,PB
Jarrah Forest,1962,999,60,WF
Jarrah Forest,1962,WF,61,WF
Jarrah Forest,1962,PB,61,PB
Jarrah Forest,1962,PB,62,PB
Jarrah Forest,1962,PB,62,PB
Jarrah Forest,1962,WF,63,WF
Jarrah Forest,1962,PB,63,PB
Jarrah Forest,1962,PB,65,PB
Jarrah Forest,1962,PB,65,PB
Jarrah Forest,1962,PB,65,PB
Jarrah Forest,1962,WF,66,WF
Jarrah Forest,1962,PB,66,PB
Jarrah Forest,1962,PB,66,PB
Jarrah Forest,1962,PB,66,PB
Jarrah Forest,1962,PB,68,PB
Jarrah Forest,1962,PB,68,PB
Jarrah Forest,1962,PB,68,PB
Jarrah Forest,1962,WF,69,WF
Jarrah Forest,1962,WF,69,WF
Jarrah Forest,1962,PB,69,PB
Jarrah Forest,1962,PB,69,PB
Jarrah Forest,1962,PB,70,PB
Jarrah Forest,1962,PB,70,PB
Jarrah Forest,1962,PB,70,PB
Jarrah Forest,1962,PB,70,PB
Jarrah Forest,1962,WF,71,WF
Jarrah Forest,1962,WF,71,WF
Jarrah Forest,1962,PB,72,PB
Jarrah Forest,1962,PB,72,PB
Jarrah Forest,1962,PB,73,PB
Jarrah Forest,1962,PB,75,PB
Jarrah Forest,1962,PB,75,PB
Jarrah Forest,1962,PB,75,PB
Jarrah Forest,1962,PB,76,PB
Jarrah Forest,1962,PB,77,PB
Jarrah Forest,1962,PB,77,PB
Jarrah Forest,1962,PB,78,PB
Jarrah Forest,1962,PB,79,PB
Jarrah Forest,1962,PB,79,PB
Jarrah Forest,1962,WF,80,WF
Jarrah Forest,1962,PB,80,PB
Jarrah Forest,1962,PB,80,PB
Jarrah Forest,1962,PB,81,PB
Jarrah Forest,1962,999,81,WF
Jarrah Forest,1962,WF,82,WF
Jarrah Forest,1962,PB,82,PB
Jarrah Forest,1962,PB,82,PB
Jarrah Forest,1962,PB,83,PB
Jarrah Forest,1962,WF,83,WF
Jarrah Forest,1962,PB,84,PB
Jarrah Forest,1962,PB,85,PB
Jarrah Forest,1962,WF,85,WF
Jarrah Forest,1962,PB,85,PB
Jarrah Forest,1962,PB,85,PB
Jarrah Forest,1962,PB,85,PB
Jarrah Forest,1962,PB,86,PB
Jarrah Forest,1962,PB,86,PB
Jarrah Forest,1962,PB,86,PB
Jarrah Forest,1962,PB,87,PB
Jarrah Forest,1962,PB,88,PB
Jarrah Forest,1962,PB,89,PB
Jarrah Forest,1962,999,90,WF
Jarrah Forest,1962,PB,90,PB
Jarrah Forest,1962,PB,91,PB
Jarrah Forest,1962,PB,92,PB
Jarrah Forest,1962,PB,92,PB
Jarrah Forest,1962,PB,93,PB
Jarrah Forest,1962,999,93,WF
Jarrah Forest,1962,PB,95,PB
Jarrah Forest,1962,WF,96,WF
Jarrah Forest,1962,PB,97,PB
Jarrah Forest,1962,999,97,WF
Jarrah Forest,1962,999,97,WF
Jarrah Forest,1962,PB,97,PB
Jarrah Forest,1962,PB,98,PB
Jarrah Forest,1962,PB,98,PB
Jarrah Forest,1962,PB,99,PB
Jarrah Forest,1962,PB,100,PB
Jarrah Forest,1962,PB,100,PB
Jarrah Forest,1962,WF,100,WF
Jarrah Forest,1962,PB,100,PB
Jarrah Forest,1962,WF,101,WF
Jarrah Forest,1962,999,102,WF
Jarrah Forest,1962,999,103,WF
Jarrah Forest,1962,PB,104,PB
Jarrah Forest,1962,WF,105,WF
Jarrah Forest,1962,PB,105,PB
Jarrah Forest,1962,PB,105,PB
Jarrah Forest,1962,PB,105,PB
Jarrah Forest,1962,WF,107,WF
Jarrah Forest,1962,PB,108,PB
Jarrah Forest,1962,PB,109,PB
Jarrah Forest,1962,PB,110,PB
Jarrah Forest,1962,PB,110,PB
Jarrah Forest,1962,PB,111,PB
Jarrah Forest,1962,WF,112,WF
Jarrah Forest,1962,PB,113,PB
